wifi_threshold,mqtt_threshold,bluetooth_threshold,threshold_l1_shift,clean_precision,clean_recall,clean_f1,clean_fpr,worst_attacked_benign_fpr,worst_adv_malicious_recall,worst_robust_f1,worst_attacked_benign_fpr_key,worst_adv_recall_key,worst_robust_f1_key,pass_clean_fpr_guard,pass_attacked_benign_fpr_guard,pass_adv_recall_guard,pass_robust_f1_guard,guard_pass,is_baseline_thresholds
0.8966666667657811,0.9666666583331858,0.8850000753780836,0.015000000000000013,0.9999924929010996,0.9979584765365274,0.998974449352422,0.00024789291026276647,0.00024789291026276647,0.9587893203974416,0.978957403251577,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9566666583331858,0.8700000753780835,0.020000000000000018,0.9999924929010996,0.9979584765365274,0.998974449352422,0.00024789291026276647,0.00024789291026276647,0.9587518612513227,0.9789378769203996,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9116666667657811,0.9466666583331858,0.8800000753780836,0.025000000000000022,0.9999931184840646,0.9979578522174254,0.9989744487114989,0.00022723516774086927,0.00022723516774086927,0.9587119048287961,0.9789173600291708,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9616666583331858,0.8850000753780836,0.015000000000000013,0.9999924928964032,0.9979578522174254,0.9989741365545176,0.00024789291026276647,0.00024789291026276647,0.9587693421861782,0.9789469893012216,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9566666583331858,0.8750000753780836,0.015000000000000013,0.9999924928964032,0.9979578522174254,0.9989741365545176,0.00024789291026276647,0.00024789291026276647,0.9587518612513227,0.9789378769203996,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9566666583331858,0.8800000753780836,0.010000000000000009,0.9999924928917069,0.9979572278983234,0.9989738237564175,0.00024789291026276647,0.00024789291026276647,0.9587412478265891,0.9789323443241188,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9116666667657811,0.9466666583331858,0.8850000753780836,0.030000000000000027,0.9999931184754546,0.9979566035792214,0.9989738231151031,0.00022723516774086927,0.00022723516774086927,0.9587119048287961,0.9789173600291708,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.8966666667657811,0.9666666583331858,0.8900000753780836,0.020000000000000018,0.9999924928823141,0.9979559792601195,0.9989731981596311,0.00024789291026276647,0.00024789291026276647,0.9587893203974416,0.978957403251577,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9566666583331858,0.8850000753780836,0.015000000000000013,0.9999924928823141,0.9979559792601195,0.9989731981596311,0.00024789291026276647,0.00024789291026276647,0.9587412478265891,0.9789323443241188,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9616666583331858,0.8900000753780836,0.020000000000000018,0.9999924928776176,0.9979553549410175,0.9989728853609446,0.00024789291026276647,0.00024789291026276647,0.9587693421861782,0.9789469893012216,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9116666667657811,0.9466666583331858,0.8900000753780836,0.03500000000000003,0.9999931184582344,0.9979541063028134,0.9989725719199656,0.00022723516774086927,0.00022723516774086927,0.9587119048287961,0.9789173600291708,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9566666583331858,0.8900000753780836,0.020000000000000018,0.9999924928635284,0.9979534819837115,0.9989719469637125,0.00024789291026276647,0.00024789291026276647,0.9587412478265891,0.9789323443241188,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9666666583331858,0.8700000753780835,0.015000000000000013,0.999992492858832,0.9979528576646095,0.9989716341642442,0.00024789291026276647,0.00024789291026276647,0.9587762096963,0.9789505691206168,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9666666583331858,0.8750000753780836,0.010000000000000009,0.9999924928541355,0.9979522333455075,0.9989713213645803,0.00024789291026276647,0.00024789291026276647,0.9587762096963,0.9789505691206168,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9466666583331858,0.9000000753780836,0.04500000000000004,0.9999924928541355,0.9979522333455075,0.9989713213645803,0.00024789291026276647,0.00024789291026276647,0.9587712151434842,0.9789479656180916,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.8966666667657811,0.9716666583331858,0.8700000753780835,0.025000000000000022,0.9999924928494391,0.9979516090264056,0.9989710085647211,0.00024789291026276647,0.00024789291026276647,0.9587968122266652,0.9789613084281937,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9666666583331858,0.8800000753780836,0.0050000000000000044,0.9999924928494391,0.9979516090264056,0.9989710085647211,0.00024789291026276647,0.00024789291026276647,0.9587655962715663,0.9789450366618803,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.8966666667657811,0.9716666583331858,0.8750000753780836,0.020000000000000018,0.9999924928447427,0.9979509847073036,0.9989706957646662,0.00024789291026276647,0.00024789291026276647,0.9587968122266652,0.9789613084281937,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.8966666667657811,0.9566666583331858,0.9000000753780836,0.040000000000000036,0.9999924928447427,0.9979509847073036,0.9989706957646662,0.00024789291026276647,0.00024789291026276647,0.9587943149502574,0.9789600067059739,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9616666583331858,0.8700000753780835,0.015000000000000013,0.9999924928447427,0.9979509847073036,0.9989706957646662,0.00024789291026276647,0.00024789291026276647,0.9587487396558129,0.9789362496924231,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
